,type,title,year,month,id,genre,score,directores,guionistas,actores,resumen,sinopsis,duracion
121,movie,Badland Hunters,2024.0,1.0,tt29722855,Drama,5.9,['Heo Myeong-haeng'],"['Kim Bo-tong', 'Kwak Jae-min']","['Ma Dong-seok', 'Earl Baylon', 'Hao Feng']","Después de un terremoto que convierte Seúl en una tierra inhóspita y sin ley, un cazador entra en acción para rescatar a una chica en manos de un médico trastornado.","In ""Badland Hunters,"" a high-octane Korean action film set against a gritty post-apocalyptic backdrop, we delve into the lives of two tenacious bounty hunters, Ji-Hoon and Soo-Min, surviving in the unforgiving Badlands. In a world where societal structures have crumbled, leaving only remnants of law and order, the Badlands become a playground for criminals and outlaws.Ji-Hoon, a former elite military operative haunted by a troubled past, reluctantly partners with the resourceful and cunning Soo-Min. The duo takes on dangerous missions to capture elusive targets, navigating through the harsh terrain filled with rival factions, mutated creatures, and the constant threat of lawlessness.Their latest assignment, however, thrusts them into a perilous journey as they pursue a shadowy figure known as The Catalyst, a rogue scientist wielding a revolutionary technology with the potential to reshape the fate of the Badlands. As Ji-Hoon and Soo-Min close in on their target, they unravel a web of conspiracies, unveiling The Catalyst's plan to manipulate the remnants of society for his gain.The Badlands, portrayed vividly through sweeping Korean landscapes, becomes a character in its own right, challenging the hunters' survival instincts and pushing them to the brink. The dynamic duo must navigate through dilapidated cities, hazardous wastelands, and face off against rival hunter factions, all while confronting the ghosts of their own pasts.The film unfolds with relentless action sequences, intense combat choreography, and emotional depth as Ji-Hoon and Soo-Min discover that their mission goes beyond mere bounty hunting. It's a race against time to prevent The Catalyst from unleashing chaos upon the Badlands, testing the hunters' resilience and loyalty.""Badland Hunters"" combines Korean cinema's storytelling finesse with heart-pounding action, offering a thrilling cinematic experience that explores themes of survival, redemption, and the unbreakable bonds forged in a world on the brink of collapse.",107.0
122,movie,De Dans van Natasja,2024.0,1.0,tt29723724,Drama,7.1,['Jos Stelling'],['Jos Stelling'],"['Willem Voogd', 'Bram Reurink', 'Anastasia Weinmar']","NATASHA'S Dance tells the tragicomic love story of the unworldly Daantje and the Russian Natasha, a woman who is socially isolated and scarred by life. It is an impossible love between two seemingly incompatible characters coming from two completely different backgrounds. A light... Leer todo",,102.0
123,movie,Casa en flames,2024.0,6.0,tt29793197,Drama,7.3,['Dani de la Orden'],['Eduard Sola'],"['Emma Vilarasau', 'Enric Auquer', 'Maria Rodríguez Soto']","Montse espera con ansias un fin de semana familiar, aunque distanciada de su ex y sus hijos adultos. Sueña con unas vacaciones ideales, cueste lo que cueste.",,105.0
124,movie,Double Standards,2024.0,3.0,tt29871473,Drama,2.8,['Marquand Ragland'],['Earlina D Gilford Shine'],"['Kristyn Cheatham', 'Bonita Johnson', 'Zakee Slim Kornegay']",Double Minded Man unstable in all his ways,,
125,movie,Dawgs 4 Life,2024.0,3.0,tt29871058,Drama,,['Maurice Jones'],['Maurice Jones'],"['Leon Abbington', 'Kareem Ali', 'Lennox Blu']","A STORY ABOUT FOUR BEST FRIENDS WHO GREW UP ON THE SOUTHSIDE OF CHICAGO FACED WITH POVERTY, DRUGS, JEALOUSY, BETRAYAL AND MURDER. THEY REALIZE THAT ALL THAT THEY HAVE IS EACH OTHER, AND IN REALITY, THAT IS NOT EVEN TRUE. BOUND BY A PACT TO STAY LOYAL, TRUE AND DEDICATED TO ONE AN... Leer todo",,
126,movie,Busted & Disgusted,2024.0,4.0,tt29872939,Drama,,['Marquand Ragland'],['Earlina D Gilford Shine'],"['Rayana Briggs', 'Tyrone E Brown Jr.', 'Harriet Burnette']","Two Strong Sisters, who is raised from a Christian background, battles the loss of their mother due to Cancer, raised without a father in home, one becomes successful in her career left to look out for younger sister that inherits. a jealous, covet spirit, wanting everything her ... Leer todo",,
127,movie,Money Calling,2024.0,3.0,tt29885132,Drama,7.9,['Keith Lakean Powell'],['Keith Lakean Powell'],"[""Briana Symone'"", 'Ju Dabbs', 'Tameka Diggs']",When A son rob's his own father's warehouse it creates a chain of dramatic events through out the entire town,,
128,movie,Mytomanen,2024.0,9.0,tt29890111,Drama,,['Mirjam Sveinbjörg Thorkelsdottir'],['Mirjam Sveinbjörg Thorkelsdottir'],"['Line Øverli Andersen', 'Sacha Slengesol Balgobin', 'Dagny Backer Johnsen']",,,
129,movie,Sacred Creatures,2024.0,9.0,tt29892897,Drama,,['Frieda Luk'],"['Frieda Luk', 'Chris Sanchez']","['Olivia Luccardi', 'James Cusati-Moyer', 'Antonio De Matteo']","An unstable young woman who believes she's experienced a spiritual awakening reunites with her two estranged siblings in rural Italy, where she attracts a group of eccentric followers and turns her family's life upside down.",,
130,movie,The Caged Bird,2024.0,1.0,tt29924339,Drama,6.3,['Shawn Woodard'],['Shawn Woodard'],"['Micheal Ball', 'Kevy Foxx', 'Akeira Hamil']",A teenage girl lives on the edge as she shares a home with her drug addicted mother and abusive drug addicted boyfriend. After being kicked out of the home she turns to working the street life to survive.,,81.0
131,movie,Sunrise,2024.0,1.0,tt29924310,Drama,6.1,['Shawn Woodard'],['Shawn Woodard'],"['Micheal Ball', 'Richard Brown Jr.', 'Shanise Danyelle']",A man risk his life to save at-risk youth from the dangerous streets of Detroit while trying to figure out his relationship with long time girlfriend who has him on the marriage time clock.,,84.0
132,movie,A Muzzarell,2024.0,2.0,tt29924763,Drama,8.9,['Diego Santangelo'],"['Diego Santangelo', 'Naomi Sally Santangelo']","['Daniele Aiello', 'Martina Varriale', 'Pietro Juliano']","Daniele, a rebellious and impatient 14-year-old from Castel Volturno and his best friend Lucio, are high on crack for the first time. Daniele is about to loose his ailing grandmother who lives 40 km away in Bagnoli, Campi Flegrei. To fulfill her dying wish - having fresh mozzarel... Leer todo","Daniele, a rebellious and impatient 14-year-old from Castel Volturno and his best friend Lucio, are high on crack for the first time. Daniele is about to loose his ailing grandmother who lives 40 km away in Bagnoli, Campi Flegrei. To fulfill her dying wish - having fresh mozzarella cheese prepared by her son, a buffalo farmer - Daniele embarks on a journey first by motor scooter, then on foot, sided by his crush Martina. Now a drug courier, socially marginalized and constantly high, he bumps into weirdos and feels paranormal experiences. This happens repeatedly, triggering memories of a happy age
lost way too soon.
Daniele is still unaware that he's fallen into the wolf's den when he naively asks the boss 'O Biondo and his lieutenant El Napolitano for help and money. They coerce him into being a crack mule without giving him the money to address problems that arise along the route. The rivalry between the Casal Di Principe gang and a group of Nigerians, who are trying to take control of the drug market, culminates in an open slaughter among hundreds of young people dedicated to getting high. O'biondo, in agreement with the narcs-trafficker the Cuban, ambushes the Nigerian leader with Daniele's help. The Cuban brings an imposing load and his firing squad, whose full ferocity Daniele and Martina will eventually experience. The journey through extreme events thus simultaneously becomes a path of self-discovery and an escape route. A mysterious woman accompanies him, appearing in different guises and ages, ostensibly guiding him on his journey towards freedom.",90.0
133,movie,Core,2024.0,2.0,tt29927796,Drama,8.1,"['Andrew Huggins', 'Patrick Medley', 'Bryan Archilla Serrano']","['Hannah Morrow', 'Moriah Omole']","['Jonavan Adams', 'Ashley Nicole Blake', 'Marla Brown']","Abby knows the world is not fair enough to let her good fortune fall on her lap, so she works hard and takes pride in her success...until it all comes crashing down one Monday morning. Abby tries to build herself back up in an unforgiving world and rediscovers a relationship she ... Leer todo",,
134,movie,Piep*zyc Mickiewicza,2024.0,1.0,tt29930759,Drama,4.8,['Sara Bustamante-Drozdek'],['Kacper Szymanski'],"['Dawid Ogrodnik', 'Hugo Tarres', 'Wiktoria Koprowska']",Expelled writer tries to save rebellious students in Warsaw high school using literature and unconventional methods.,,102.0
135,movie,2020,2024.0,3.0,tt29939980,Drama,7.6,['Bobby Barbacioru'],"['Bobby Barbacioru', 'Gareth Brookes']","['Alexandra Bacaoanu', 'Cezar Curteanu', 'Silviu Geamanu']",,,87.0
136,movie,She's God: The Book of Eden,2024.0,12.0,tt29940825,Drama,,['Malachi Johnson'],['Malachi Johnson'],"['Naima Bryant', 'Alena De La Rosa', 'Mozella Place']","Following the events of the first film ""SHE'S GOD"" Sanjona and her daughter Eden who now knows the truth about her mother's Angelhood and spiritual gifts must now find a way to channel her own gifts while finding out her purpose in life and her destiny. All the while Eden is bein... Leer todo",,
137,movie,"Right Here, Right Now",2024.0,5.0,tt29940843,Drama,8.8,"['Collin Nelson', 'Micah Max Polaha']","['Luke Bennett', 'Andrew Christopher', 'Sam Wyatt Hicks']","['Aria Walters', 'Jaden Wolfe', 'Micah Max Polaha']","One fateful night, the divergent paths of four high school students intersect, and as they navigate the moment's urgency, they are forced to confront their inner struggles and redefine their identities.",,81.0
138,movie,Moondove,2024.0,10.0,tt29952444,Drama,9.1,['Karim Kassem'],"['Nadia Hassan', 'Karim Kassem']",[],"The harvest is in, but the abnormal drought is causing water issues in the village. A play is held annually and this year, the title is ""Departures"".",,
139,movie,Yesterday After Tomorrow,2024.0,1.0,tt30008419,Drama,5.3,['Abdulghani Alsaigh'],['Omar Ashmouni'],"['Ismail Alhassan', 'Ahmed Saddam', 'Naif Aldaferi']","Two brothers, living with their widowed mother, discover an old door that leads them to a past where their father was alive. They must reconnect with their mother and solve the mystery of their disappearance.",,
140,movie,Little People. Big Era,2024.0,11.0,tt30003441,Drama,,['Alan Zhang'],['Alan Zhang'],"['Jill Hsu', 'Junpeng Huang', 'Yuxi Jian']","The story of Anna's family relationships, love and career during the Chinese reform.",,94.0
141,movie,Ask Mevsimi,2024.0,2.0,tt30050756,Drama,4.8,['Murat Seker'],"['Murat Seker', 'Ali Tanriverdi']","['Dilan Çiçek Deniz', 'Cem Yigit Üzümoglu', 'Firat Tanis']","Sirin and Ali Yaman's adventure, which started in Bozcaada at a young age, becomes inextricable as the years progress. The seasons of love that they both feel at different moments never occur at the same time.",,126.0
142,movie,The Disembodied Adventures of Alice,2024.0,2.0,tt30061275,Drama,,['Cléa van der Grijn'],['Cléa van der Grijn'],"['Hilary Bowen-Walsh', 'Brian F. Devaney', 'Nóra Ní Anluain Fay']","A dark adult fairy tale. A hallucinatory trip through the night. Exploring otherworldly scenes of kink, gender-swapping, loss, mental illness and loneliness.",,88.0
143,movie,Golpe a Golpe (Blow by Blow),2024.0,3.0,tt30117230,Drama,8.3,['Emilio Ruiz Barrachina'],['Emilio Ruiz Barrachina'],"['Sara Montoya Vidal', 'Miguelo García', 'Rebecca Arrosse']",La vida de la boxeadora gitana Sara Montoya,,90.0
144,movie,The Firing Squad,2024.0,9.0,tt30110854,Drama,5.5,['Timothy A. Chey'],['Timothy A. Chey'],"['James Barrington', 'Kevin Sorbo', 'Cuba Gooding Jr.']",Basada en la historia real de tres prisioneros cristianos que se enfrentan a la ejecución en un país del tercer mundo y cómo su alegría en Cristo desemboca en una conclusión sorprendente.,,93.0
145,movie,Finding Jane,2024.0,4.0,tt30134346,Drama,,['Jane John-Nwankwo'],['Jane John-Nwankwo'],"['Karen Abercrombie', 'Rob Fury', 'Jane John-Nwankwo']",,,66.0
146,movie,Finding Dr John,2024.0,4.0,tt30134442,Drama,,['Jane John-Nwankwo'],['Jane John-Nwankwo'],"['Karen Abercrombie', 'Jane John-Nwankwo', 'John U. Nwankwo']",,,
147,movie,Vinnie Langdon: After the Beep,2024.0,10.0,tt30137704,Drama,,['Vinnie Langdon III'],['Vinnie Langdon III'],[],,,
148,movie,Double Engine,2024.0,3.0,tt30138535,Drama,5.7,['Rohit Penumatsa'],"['Sasi Camp', 'Rohit Penumatsa']","['Muni Myatari', 'Ajith Mohan', 'Rohit Narsimha']","Danny and friends seek a mythic two-headed serpent, finding camaraderie and self-discovery during their fanciful quest.",,106.0
149,movie,Der Deserteur,2024.0,9.0,tt30138362,Drama,,['Christoph Baumann'],"['Christoph Baumann', 'Sebastian D. Fischer', 'Christiane Heckes']","['Sebastian D. Fischer', 'Anna Kaminski', 'Sandro Kirtzel']","1945: The last days of the war. In a remote mountain hut, Anton, a deserted SS man, and Hannah, a Jewish woman, meet. From distrust, feelings develop between the two. But the danger is not over yet. For the two, the war is far from over.",,93.0
150,movie,In the Land of Brothers,2024.0,8.0,tt30141676,Drama,7.5,"['Raha Amirfazli', 'Alireza Ghasemi']","['Alireza Ghasemi', 'Raha Amirfazli']","['Hamideh Jafari', 'Bashir Nikzad', 'Mohammad Hosseini']","Three members of an extended Afghan family start their lives over in Iran as refugees, unaware they face a decades-long struggle ahead to be ""at home"".",,95.0
151,movie,Lifting Jane,2024.0,4.0,tt30145066,Drama,,['Jane John-Nwankwo'],['Jane John-Nwankwo'],"['Karen Abercrombie', 'Rob Fury', 'Jane John-Nwankwo']",,,
152,movie,Finding Dr John,2024.0,4.0,tt30145098,Drama,,['Jane John-Nwankwo'],['Jane John-Nwankwo'],"['Karen Abercrombie', 'Jane John-Nwankwo', 'John U. Nwankwo']",,,
153,movie,Godsterminal,2024.0,1.0,tt30192270,Drama,,['Georg Tiller'],"['Maéva Ranaïvojaona', 'Georg Tiller', 'Edward Weki']","['Manuela Eleonor de Gouveia', 'Felicia Godman', 'Marita Kuunari']","Bergmanesque ghosts appear at the bedside of Edward Weki, a 75-year-old Sudanese man suffering from the final stage of Parkinson's: Alma, the nurse of Ingmar Bergman's film Persona, and a female version of Death from his The Seventh Seal help the old man recover lost memories of ... Leer todo",,90.0
154,movie,This Is Me... Now,2024.0,2.0,tt30215084,Drama,4.1,['Dave Meyers'],"['Jennifer Lopez', 'Matt Walton', 'Dave Meyers']","['Jennifer Lopez', 'Fat Joe', 'Jane Fonda']","Con una coreografía excepcional, cameos de famosos, vestuario, decorados y escenas visualmente impresionantes. Un conmovedor homenaje al camino de autosanación de Jennifer Lopez y a su fe inquebrantable en los finales de cuento de hadas","Alida and Taroo, an ancient Puerto Rican legend about two star-crossed lovers from feuding tribes, has greatly influenced Artist's (Jennifer Lopez) opinions on love and romance. Alida and Taroo tried to hide their love, but Alida's father found out. She was ordered to marry another from her own tribe. She prayed to the Gods to be rescued, who turn her into a red flower. Taroo begged the Gods to help him find Alida, and they turned him into a hummingbird.Artist reflects on their story in a dream where she finds herself enjoying a motorcycle ride with her biker lover (Ben Affleck). Artist always wanted to be in love. Suddenly, the two suffer a severe crash that leaves Artist's heart ruptured. With the help of factory workers (the cells within her own body), she attempts to prevent her heart from breaking by using the age-old myth as a central guide, but to no avail (""Hearts and Flowers"").Now in the present, Artist shares her dream with her therapist (Fat Joe). He finds her dreams to be eccentric, which she blames on the conflicting astrological signs between him and his wife.The therapist moves on to discuss Artist's abusive relationship with a Libra (Gilbert Saldivar); she is convinced by astrology that they are a good fit, but her friends are concerned for her well-being (""Rebound"").
Artists friends are The Cynic, The Idealist (Ashley Versher), The Realist (Malcolm Kelner), The Lover (Brandon Delsid), The Quiet One (Alix Angelis) and The Fighter (Danielle Larracuente).She leaves him for good following a heated argument that grows violent, while the Zodiacal Council, composed of 10 of the 12 astrological signs (Aries (Jay Shetty), Taurus (Neil DeGrasse Tyson), Gemini (Jenifer Lewis), Cancer (Sofía Vergara), Leo (Post Malone), Virgo (Kim Petras), Libra (Trevor Noah), Scorpio (Keke Palmer), Sagittarius (Jane Fonda), Pisces (Sadhguru)), questions the origin of her poor romantic decisions.
Before they could piece together an answer, Artist enters three unsuccessful marriages with a Pisces (Tony Bellissimo), a Virgo (Derek Hough), and a Cancer (Trevor Jackson), respectively (""Can't Get Enough"").The Zodiacal Council is alarmed by how quickly Artist is going through her relationships, as well as by the gossip that is emerging as a result. They conclude that in order for her to break her romantic cycle, she must rise above her physical self by embarking on a self-love journey without their assistance.
While Artist continues with her ill-advised lifestyle, her friends stage an intervention. They believe that she might be a sex addict, which she quickly denies by criticizing their own romantic choices.
In therapy, she defends her reputation as a hopeless romantic until Joe interrupts her for time. Artist says that she believes in true love and that good things happen to good people.
Before Artist leaves, he recommends that she contacts Love Addicts Anonymous; she is hesitant at first, but eventually joins a group session and shares her story (""Broken Like Me""). Artist admits that she fears that she might be the reason behind her broken relationships.Artist returns home and burns old love letters and childhood memories while a hummingbird, found in Alida and Taroo, furiously knocks on her window.
As she leaves in the morning for a therapy session, Mike/The Cynic (Matthew Law), a member of her friend group, invites her to his wedding; given his cynical take on love, the invitation bewilders her.During her session, she tells the therapist about a dream she recently had that follows her through their childhood neighborhood in the Bronx. She encounters a younger version of herself and apologizes through tears for abandoning their needs, causing her heart to be fully restored (""This Is Me... Now""). Artist proves to herself that she only needs to love herself for her to be complete. The power of her conviction releases an energy that shoots off into the Universe and hits a bell at the Zodiacal council.With a new lease on life, Artist attends Mike's wedding alone and encounters several hummingbirds that lead her to her true love (""Midnight Trip to Vegas"", ""Hummingbird"").",65.0
